A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF
0.00046671,6.43E-05,0.0012966,8.89E-05,-0.00043487,0.00040785,0.0013692,-0.00063866,0.001651,0.00011857,0.00020545,0.0011341,-0.00057728,0.00090349,0.00090677,8.68E-09,9.46E-09,8.25E-09,6.73E-09,9.61E-09,2.89E-09,4.54E-09,5.24E-09,3.87E-09,5.47E-09,6.50E-09,2.38E-09,1.51E-09,8.67E-09,2.72E-10,-0.00034676,0
0.00031172,-0.00070663,-0.00049721,-0.0014153,0.0002076,0.00035615,-0.0010176,0.00039985,-6.72E-05,-0.00044181,0.001375,-0.00060338,0.00079195,0.00010032,0.0014335,7.09E-09,4.46E-09,9.42E-09,5.36E-09,6.22E-09,8.35E-09,2.53E-09,8.70E-12,4.62E-09,1.68E-09,5.90E-09,3.37E-09,8.94E-09,3.90E-09,6.50E-09,0.0017982,1
0.00064211,0.00080252,8.86E-05,0.00017725,-8.92E-05,0.00033557,0.00019078,0.00047822,-0.00010529,0.00039917,0.00020487,-0.00020337,0.00058804,-0.00086629,-0.00095871,7.24E-09,4.38E-09,1.97E-09,2.59E-09,9.62E-09,8.54E-09,8.15E-09,5.58E-09,2.46E-09,6.89E-09,1.34E-09,4.44E-10,9.18E-10,3.32E-09,1.27E-09,0.00080304,1
0.000172,-0.0010567,0.00053253,0.00056025,0.0012415,-4.04E-05,0.00080485,-5.56E-05,0.0015618,0.00091326,-0.00092923,-0.00035503,-0.00026957,-0.00066499,-0.00032308,7.05E-09,6.76E-11,3.39E-10,8.86E-09,5.93E-09,2.79E-09,6.84E-09,6.82E-09,6.41E-09,6.10E-10,9.94E-09,7.05E-09,5.27E-09,9.59E-09,7.35E-09,-0.001074,1
-0.0003071,-0.0002102,0.0005379,0.00023283,0.00074506,-0.00025483,0.00033406,-0.0013048,0.00011042,0.00050972,0.00094268,5.37E-05,4.40E-05,0.000764,-0.00035454,9.14E-09,3.61E-09,3.77E-09,2.85E-09,2.06E-09,6.63E-09,1.16E-09,3.02E-09,3.02E-09,7.98E-10,3.88E-09,1.21E-09,8.39E-09,8.20E-09,2.36E-09,0.00094386,0
-0.00024797,0.00049613,-0.0008239,0.0011009,0.00013557,0.0013974,0.00021563,6.67E-05,0.00020609,-0.00040637,0.00034853,-0.0010085,-0.0001019,-7.97E-05,-0.0012615,3.67E-09,5.34E-09,5.77E-09,1.17E-09,9.78E-09,6.50E-09,6.53E-09,5.59E-09,4.32E-09,4.86E-10,5.62E-09,1.21E-09,4.32E-09,3.61E-11,7.46E-09,0.00033102,0
7.03E-05,0.0005734,9.15E-05,-0.00059694,0.00067801,0.00088816,0.00011222,-0.00019563,0.00049352,7.07E-05,0.0011106,-4.71E-05,0.00094767,0.0010864,-0.00013493,2.24E-09,7.33E-09,2.16E-09,8.31E-09,6.17E-09,5.30E-11,4.56E-09,5.12E-09,7.14E-09,1.62E-09,1.23E-09,7.66E-09,4.02E-09,3.68E-09,4.99E-10,0.0019777,0
0.00065678,-9.91E-05,-4.15E-05,-0.00056845,-0.00015263,0.00045773,-0.00060337,0.00026214,0.00052003,0.00042625,-0.00067182,-0.00038988,-0.0012246,0.00047881,-0.00078181,9.61E-09,5.95E-09,7.87E-09,5.65E-09,2.59E-09,3.18E-09,1.10E-09,7.73E-09,7.61E-10,8.26E-09,2.55E-09,9.62E-09,3.53E-09,5.24E-09,1.13E-10,-0.0016636,0
-0.0003803,0.00083706,-0.001336,-0.00088761,0.00011022,0.00035356,-0.00025693,-0.00026306,-0.00049276,0.00094007,0.0010862,-0.00040475,-0.00045851,0.0011691,0.00016464,6.14E-09,4.21E-09,4.01E-09,9.62E-09,1.94E-09,9.63E-09,8.75E-09,5.52E-09,7.68E-10,6.46E-09,6.13E-09,9.34E-09,5.28E-09,3.64E-09,1.27E-09,0.00074838,1
0.00016478,-5.34E-05,-0.00071935,-0.0005796,-0.00014196,0.00086877,-0.0017517,-0.00094537,0.00086008,-0.00090725,-0.00028226,0.00089244,0.00051143,-0.00015644,-0.00025056,9.80E-09,5.13E-09,2.30E-09,5.99E-09,4.56E-09,1.64E-09,2.71E-09,3.07E-09,6.74E-09,4.41E-09,7.93E-09,8.05E-09,3.60E-09,8.51E-09,9.05E-09,0.00014715,0
-0.00035473,-1.46E-05,4.39E-05,0.00054194,0.00059691,-6.26E-05,0.00016899,-0.0010685,-8.12E-05,0.0011882,0.0010528,0.00024826,0.00025547,0.00019503,0.001191,4.43E-09,5.23E-10,8.79E-09,8.75E-10,8.36E-09,6.20E-09,8.19E-09,9.80E-09,1.00E-08,8.13E-09,1.40E-09,4.30E-09,4.21E-09,8.14E-09,2.29E-09,0.0012334,1
0.0010999,0.00032089,-0.00054147,0.00022331,-0.00025667,-0.00022108,-0.0006294,0.00021828,0.0010211,-0.00097272,0.0002119,-0.00034857,0.001332,-0.00017683,-0.00079106,1.80E-09,3.64E-10,5.51E-09,3.69E-09,5.73E-09,7.96E-09,1.51E-09,2.38E-09,8.11E-09,5.54E-10,6.29E-09,4.62E-09,9.04E-09,2.84E-09,3.88E-09,0.0013256,0
0.00068303,-0.0018759,-0.00040123,-0.00018906,-6.43E-05,0.00019097,-0.001329,0.00081679,-0.00030329,-0.00040758,3.33E-05,-0.00034072,-8.41E-05,0.00032269,0.0010676,9.92E-09,4.45E-09,6.21E-09,8.68E-09,9.51E-10,5.57E-09,5.83E-09,4.36E-09,1.73E-09,3.56E-09,6.50E-09,9.47E-09,9.10E-09,4.38E-09,6.18E-09,-0.00037508,1
0.00031698,-6.47E-05,0.00060345,-0.00022851,-0.00087807,0.0008749,6.38E-06,0.00067014,0.00058451,0.00027371,0.00067585,-0.00092782,-0.00068726,0.00083586,0.00032005,7.96E-09,8.61E-09,6.99E-09,3.79E-09,4.50E-09,5.28E-09,9.38E-09,9.67E-09,5.44E-09,3.13E-09,2.26E-10,3.23E-09,6.35E-09,5.42E-09,9.41E-09,-9.95E-05,0
-0.00028709,-0.00084791,-0.00043305,3.98E-05,-4.50E-05,0.00022259,-0.00032111,-0.0011644,-0.00095222,-0.0011394,-0.0010893,-0.00050141,-0.00010832,0.00013997,-0.00038207,7.60E-09,5.05E-09,6.77E-10,5.38E-09,4.24E-09,4.17E-09,1.12E-09,7.31E-09,3.32E-10,1.51E-09,6.16E-09,5.71E-09,4.37E-10,7.68E-09,7.04E-09,-0.0012188,0
-0.00051352,0.00036643,0.000138,-9.54E-05,0.0014823,-0.0007797,0.00034752,-0.001437,-0.00094023,0.00054982,-0.00055793,0.0018363,-2.49E-05,0.00042154,-0.00055445,9.47E-09,2.07E-09,3.01E-09,3.19E-09,3.29E-09,2.73E-09,8.37E-09,5.04E-09,9.91E-10,6.00E-09,3.58E-09,2.06E-09,1.97E-10,6.29E-09,1.69E-09,-0.00025734,1
0.00068889,0.00035275,2.30E-05,0.00056081,0.0014183,0.0017066,0.00042933,0.0003705,-0.0003547,-0.0016891,0.00063932,-0.00011589,-0.0008623,0.00060841,0.0010456,3.11E-09,6.61E-09,8.65E-09,3.84E-09,6.09E-09,4.60E-09,7.98E-09,9.36E-09,5.82E-09,9.15E-09,3.96E-10,6.13E-09,8.11E-09,6.01E-09,4.87E-09,0.00010202,1
0.0007848,9.07E-05,0.00011667,0.0002075,-0.00023897,-5.30E-05,0.00058511,-0.00048287,-0.00013493,-0.00029803,0.00166,0.00088781,-0.00070775,-0.00082683,0.00084511,6.58E-09,6.35E-09,3.66E-09,5.60E-09,9.38E-09,7.18E-09,9.43E-09,1.96E-09,9.68E-09,4.60E-09,4.48E-10,2.16E-09,1.60E-09,2.38E-09,3.44E-09,0.00087645,0
-0.0011129,-0.000888,0.0010494,0.00027364,-0.00062293,-0.00064588,0.00085785,0.0010416,-0.00073144,-0.00090443,0.0011691,-0.00069741,0.00026164,0.0002821,-0.00019626,2.80E-09,2.08E-09,6.12E-10,3.34E-09,7.10E-09,8.83E-09,3.47E-09,7.86E-09,8.38E-09,4.15E-09,2.32E-09,1.76E-09,2.92E-09,1.42E-09,2.12E-09,0.001027,0
-0.00076087,0.00043594,0.00062363,0.001024,0.00014068,-0.00080625,-0.00046946,6.09E-05,-0.00083758,0.00030745,0.0012965,0.00025133,0.0008671,0.00099498,-0.00011227,3.03E-09,7.24E-09,3.26E-09,3.10E-09,6.32E-09,4.31E-09,5.36E-09,3.14E-09,1.32E-09,1.53E-09,3.28E-09,1.38E-09,4.83E-09,8.77E-09,9.13E-09,0.0019803,1
-0.00092571,0.00017996,0.00013878,0.0008742,-0.00037159,0.0014731,0.0014548,0.0010865,0.00011144,0.00030826,0.000788,-0.00070651,0.0002892,-0.00096707,-0.00016599,7.18E-09,2.70E-09,9.48E-09,2.41E-09,5.48E-09,1.41E-09,4.56E-09,5.31E-09,8.67E-09,2.74E-09,7.92E-09,7.84E-09,7.09E-09,1.60E-09,2.67E-09,0.00092852,1
-5.27E-05,0.0008059,-0.00032047,0.00026452,0.00055389,0.00047093,-0.00016197,-0.00053379,0.00069575,-0.0012837,0.0010118,0.00094637,9.26E-05,3.21E-05,-5.64E-06,5.65E-09,3.14E-09,3.57E-09,5.80E-10,8.25E-09,6.82E-09,3.27E-09,2.14E-09,6.12E-09,5.33E-09,4.11E-09,3.66E-10,2.58E-11,1.32E-09,1.01E-09,0.0011972,0
-0.00042107,-0.00048664,-2.04E-05,0.00020143,-6.29E-05,0.00022787,0.00020641,0.0004759,0.0006803,0.00033258,-0.00023923,0.00071362,0.00098208,0.00067459,-5.72E-05,4.05E-09,9.48E-09,1.19E-09,9.57E-09,9.29E-09,7.24E-09,2.91E-09,4.26E-09,7.62E-09,4.65E-09,2.69E-09,3.66E-09,8.85E-09,8.87E-09,9.06E-09,0.00051505,0
-0.00033268,-0.00021533,-0.0010084,-9.61E-05,-8.62E-05,-0.00094222,0.00037037,-0.00081938,0.00031788,-0.0002387,-0.00080831,-0.00025578,0.001325,-0.00078005,-9.74E-06,4.04E-09,6.89E-10,3.31E-09,5.21E-09,6.22E-10,7.21E-09,6.26E-09,7.62E-09,8.28E-09,7.39E-09,6.90E-09,5.21E-12,3.17E-09,6.49E-09,2.76E-09,0.00033669,1
0.00044864,-0.00069506,0.0009311,4.10E-05,-6.37E-05,0.00024645,0.00028032,0.00027487,9.56E-05,0.00027327,3.71E-05,-0.00033451,-0.00067897,0.00015812,0.00010771,9.24E-09,5.89E-09,4.95E-09,7.68E-09,3.74E-09,9.76E-09,3.91E-09,8.85E-09,4.93E-09,3.21E-10,3.08E-09,6.06E-09,1.81E-09,3.87E-09,4.46E-09,-0.00066448,1
-0.00083233,0.00015268,-0.0002765,-8.54E-06,0.0010653,3.82E-06,-0.00085356,-0.0002035,0.00039078,-0.00034196,-0.00033453,-7.47E-05,0.00027514,-0.00014536,0.00062109,5.09E-10,7.91E-09,5.68E-09,9.04E-09,7.49E-09,2.91E-09,2.47E-09,3.31E-10,9.25E-09,1.48E-09,1.59E-09,4.44E-09,8.48E-09,8.25E-09,5.53E-10,0.00010055,0
-7.13E-05,0.00045441,-0.00095261,-9.73E-05,0.00022417,-0.0013411,-0.00062172,0.00010075,-0.00081303,0.00047111,0.00075682,0.0002285,-0.00027787,-0.00066484,-0.00074615,5.69E-09,5.62E-09,2.42E-09,2.25E-09,7.88E-10,6.09E-09,4.49E-09,1.00E-08,6.78E-09,5.97E-09,7.90E-10,3.25E-09,1.16E-09,1.91E-09,5.49E-09,0.00055368,1
-0.00090811,0.00032514,-0.00083118,0.0010162,0.00048978,-0.0005555,-0.0011722,0.00075966,-0.00011575,0.00029906,0.0003322,-0.00093582,-0.0001363,-0.00071161,-0.0011067,4.95E-09,6.94E-09,7.02E-09,6.41E-09,4.75E-09,2.26E-09,7.99E-09,2.77E-09,7.28E-09,3.73E-09,2.86E-09,6.33E-09,3.28E-10,3.26E-09,9.31E-09,0.00030541,0
-0.00077465,0.0009023,9.60E-05,0.00027153,0.00061769,0.001351,-2.34E-05,0.00068392,-0.00060953,0.00046144,-0.00012386,-8.05E-05,-4.56E-05,-0.00054961,0.0023974,6.40E-09,2.63E-09,9.16E-09,1.24E-09,9.13E-09,6.51E-09,3.94E-09,7.29E-10,2.12E-09,9.28E-09,6.09E-09,7.42E-09,1.78E-09,6.55E-09,6.83E-09,9.08E-05,1
0.00031918,-0.00025515,0.00053752,-0.00050964,0.00070087,0.00048693,-7.90E-05,0.00041132,0.00081524,0.00025024,-0.0001531,-0.00029637,-0.00079075,0.00029698,0.0010192,7.56E-09,3.76E-09,9.39E-09,9.71E-09,1.91E-09,1.97E-09,3.99E-09,1.09E-09,7.56E-09,2.41E-09,5.37E-09,1.20E-09,1.19E-09,4.26E-09,8.21E-09,-0.00074907,1
-0.0011806,2.20E-06,0.00029053,0.00013836,-0.00026383,-0.00041407,0.00056855,0.00028703,0.00035773,0.0011006,0.0005052,0.0012117,0.00066774,-0.00018778,-0.00078246,7.28E-09,7.83E-09,8.02E-09,6.17E-09,1.00E-09,8.02E-09,1.81E-09,7.84E-09,1.86E-09,7.70E-10,3.59E-09,7.43E-09,1.81E-10,7.23E-09,1.76E-09,0.00097591,1
-0.00014609,0.0013475,-0.00036901,-3.10E-05,-0.00045054,-0.00023758,0.00024201,0.00086107,-0.00085231,-0.00016491,0.00099981,0.00085927,0.0002637,-0.00062776,0.00023876,4.14E-09,9.08E-09,4.75E-09,5.32E-09,6.60E-10,8.36E-09,9.35E-09,6.85E-09,1.19E-09,5.38E-09,3.90E-09,6.52E-09,9.27E-09,5.89E-09,6.67E-09,0.001289,1
0.00063429,-0.00013507,-4.95E-05,0.00018913,0.00079033,-7.34E-05,0.00029344,0.00035535,8.57E-05,-0.00059679,0.00029422,-0.00051247,-0.00028335,3.05E-05,-0.00086438,8.28E-09,3.32E-09,6.53E-09,8.13E-09,5.88E-09,3.62E-10,8.68E-09,2.25E-09,8.90E-09,6.57E-09,4.98E-09,9.94E-09,3.09E-09,6.26E-09,3.71E-09,0.00010866,1
0.0011051,0.00036982,0.00073309,7.78E-05,-0.000689,0.0014541,-0.00062279,-0.00073522,0.00034678,-7.94E-05,-0.00025374,0.00032965,0.00028059,-0.00066343,-0.00016908,6.83E-10,9.70E-09,6.33E-09,8.98E-09,5.91E-09,2.64E-09,1.82E-09,8.58E-09,9.71E-09,7.28E-09,8.43E-09,6.62E-09,7.51E-09,8.43E-09,2.30E-09,-2.05E-05,0
0.00019219,-0.00044624,-0.00047811,-0.00024071,0.00020041,0.00050533,0.0008282,0.00082972,-0.0007589,-0.00050294,-0.0010324,-0.00035877,0.0010465,-0.00080441,-0.00066082,6.01E-09,6.71E-10,6.93E-09,7.10E-09,7.84E-09,4.18E-09,3.33E-09,2.64E-09,8.21E-09,3.20E-09,8.33E-09,2.54E-09,2.35E-09,5.67E-09,5.46E-09,-9.83E-05,1
0.000632,-0.0013667,0.0009717,0.0008467,-0.00042361,-7.50E-05,0.00073886,7.11E-05,-0.00014114,-0.00019858,-0.00037633,0.00025592,-0.00011815,0.00011988,0.00028872,7.36E-09,5.35E-09,4.52E-09,5.98E-09,5.01E-09,6.48E-09,9.44E-09,7.68E-09,2.65E-09,6.40E-09,5.27E-09,7.55E-09,7.14E-09,5.13E-09,7.88E-09,-0.00072984,1
0.00068272,-0.00063097,0.00054912,-0.00045737,0.00087456,0.00063287,0.0010424,0.00043561,-0.00030139,0.00086215,0.000216,6.12E-05,-0.00037919,-0.00034356,8.48E-05,2.66E-09,3.48E-09,3.32E-09,9.24E-09,3.43E-09,1.84E-09,2.70E-09,6.46E-11,6.43E-10,2.84E-09,8.49E-09,5.67E-09,4.17E-09,7.61E-09,4.34E-09,-0.0001163,1
-0.0002409,0.00066355,0.00017573,0.00035834,-0.00040435,-0.0014992,0.00073057,-0.00035412,0.0013038,0.00056814,0.00051217,-0.00060092,0.00036409,0.00070947,-0.00013997,7.58E-09,6.31E-09,1.70E-10,4.13E-09,7.58E-10,9.28E-09,5.73E-09,8.23E-09,7.17E-10,1.14E-09,4.19E-09,7.94E-09,3.00E-09,6.99E-09,1.75E-09,0.0008242,0
-0.0013612,-3.92E-06,0.00020617,0.00066265,-3.19E-05,0.00035475,-0.00099484,4.22E-05,0.00039512,0.00011488,-0.00046139,-0.00019138,-0.00041903,8.55E-05,2.50E-05,3.12E-09,3.17E-09,4.34E-09,5.92E-09,3.67E-09,8.06E-09,2.30E-09,9.24E-09,3.28E-09,8.16E-09,6.15E-10,2.58E-09,5.98E-09,2.03E-09,6.58E-09,-0.00076858,0
0.0008818,0.00014143,-0.00065799,0.00011193,-0.00010801,-0.0013316,0.00037005,-0.00013399,-6.44E-05,0.00067263,-0.00041977,-0.000801,5.32E-05,0.0014373,-0.00026522,8.60E-09,5.30E-09,9.91E-09,1.87E-09,9.67E-09,1.70E-09,4.76E-09,5.18E-09,1.75E-09,8.97E-09,6.75E-09,3.94E-09,6.27E-09,6.91E-09,4.66E-09,-0.00032103,1
-6.35E-05,-0.00024281,0.00058065,-0.00044299,-0.00046199,0.0013873,0.00023927,0.0015082,0.00071766,-0.00066098,0.00022955,-0.00045779,-0.0011154,-0.00056472,-0.00060639,7.21E-09,6.02E-10,9.13E-09,7.47E-09,9.69E-09,1.62E-10,8.68E-09,8.37E-09,7.61E-09,5.07E-09,3.94E-09,2.66E-09,8.43E-09,1.92E-09,4.00E-09,-0.0008324,1
-0.00022285,0.00078045,-0.00023013,-0.00013836,-6.37E-05,0.00065672,0.00010723,0.0010787,6.01E-05,-0.00083034,0.0010515,0.00034198,0.00020915,0.00031099,0.00052228,4.62E-09,1.77E-09,5.98E-09,6.19E-09,1.23E-09,1.14E-09,2.43E-09,4.98E-09,6.20E-09,7.93E-09,6.97E-09,2.24E-10,8.37E-09,4.89E-09,1.53E-09,0.001243,0
-7.34E-05,0.00080378,0.0004932,0.0003538,-0.00039324,0.00039387,-0.00037691,0.00048502,0.00079831,-0.0018738,0.00055814,0.00091745,6.45E-05,7.95E-05,0.00044452,6.64E-09,8.85E-09,4.48E-09,9.97E-09,2.63E-09,4.40E-09,4.58E-09,9.10E-09,4.34E-09,2.86E-09,3.89E-10,3.70E-09,6.60E-09,7.61E-10,4.23E-09,0.00064017,0
0.00090181,0.00053824,5.08E-05,-0.0005997,-0.0005684,-0.0002359,-0.00040366,0.00094342,0.00057603,-0.0008307,0.000987,-0.00018441,-9.15E-05,-0.00074558,-0.00018261,2.94E-09,1.69E-09,7.12E-09,4.10E-09,7.75E-09,4.14E-09,4.95E-09,2.72E-09,6.44E-09,4.46E-10,9.94E-09,7.81E-09,1.48E-10,4.12E-09,3.34E-09,0.0008238,1
-0.00011053,-0.00014193,-0.00012408,-0.00018785,0.00025297,0.0016442,0.00052723,-0.00047691,-0.001397,-5.68E-05,0.00025225,-0.00089387,0.0016946,-0.00016054,-0.00017568,9.98E-09,2.77E-09,5.00E-09,3.44E-09,3.86E-09,9.07E-09,6.25E-09,6.18E-09,4.72E-09,8.35E-09,5.37E-09,4.81E-09,1.25E-09,4.21E-09,5.18E-09,0.0016534,1
-0.00082124,0.00060598,-0.0004666,-0.00093853,-0.00023211,0.0010386,-0.00077095,0.00033701,0.00037306,-0.00035978,-0.00071412,-0.00017568,0.0010589,-0.0006542,0.00034051,4.37E-09,1.07E-09,4.25E-09,2.36E-09,8.50E-09,4.03E-09,5.80E-09,9.47E-09,7.46E-09,3.86E-09,4.26E-10,2.93E-10,9.76E-09,7.60E-09,4.00E-09,0.00032157,0
0.00017534,8.32E-05,-1.87E-05,-0.00093754,-0.0009573,4.21E-05,-0.00047557,-0.00073838,0.00011012,0.00038297,-0.0011066,-0.0010943,-8.61E-06,-0.0016692,0.00076176,7.84E-09,9.76E-09,3.25E-09,5.39E-09,3.97E-09,5.41E-09,8.70E-09,6.93E-09,3.16E-09,6.40E-09,4.91E-09,8.15E-09,1.85E-09,3.51E-09,5.74E-11,-0.0011113,1
-0.0012546,-0.00030535,0.00059182,-0.00070498,-0.00051598,0.00020376,-0.00015481,-0.00097764,-0.00078014,-0.00027199,0.0006602,-0.000356,0.0011151,-0.00038469,-0.00031802,9.05E-09,6.20E-09,1.62E-10,7.45E-09,2.13E-09,3.44E-10,1.52E-09,9.67E-09,2.76E-09,8.11E-09,3.86E-09,4.86E-09,5.81E-09,6.72E-09,4.18E-09,0.0014017,1
-0.00088866,0.00079554,0.00077692,0.00017069,0.00036513,0.00025264,0.00094911,-0.00024358,0.00083951,0.00018723,-0.00095258,-0.00049025,-0.00040976,-0.00062452,-0.0011772,3.14E-09,5.49E-09,9.80E-09,4.22E-09,7.61E-09,7.80E-09,6.26E-09,9.49E-09,9.56E-09,4.34E-09,9.98E-09,3.89E-09,1.04E-09,8.23E-09,6.18E-09,-0.0010081,0
-7.98E-05,-9.07E-05,0.00028631,-0.00087274,-0.00061092,0.00034075,0.00016174,0.0002465,-7.77E-05,-0.00056403,-0.00027508,0.00029286,-0.00094137,-0.00072747,-0.00013362,5.02E-09,6.22E-10,8.04E-09,5.02E-09,9.17E-09,7.23E-09,5.89E-09,6.32E-09,7.11E-09,6.44E-09,3.93E-09,3.56E-09,9.35E-09,6.82E-09,5.62E-09,-0.0011318,0
0.00092979,0.00081624,0.00028713,0.00012307,0.00035447,3.50E-05,0.00013227,-0.00012781,0.00014599,-0.0014153,0.0004917,1.73E-06,-0.00080705,0.00047069,-0.00080308,9.60E-09,1.72E-09,2.23E-09,6.39E-10,3.21E-09,9.49E-10,8.02E-09,7.97E-09,7.92E-09,4.50E-09,8.42E-10,4.13E-10,7.63E-09,5.28E-09,9.22E-10,-4.61E-05,1
0.0010663,0.0010157,0.00051632,-0.00022277,-0.00052951,0.00026225,0.00015705,0.0003608,0.00010535,-0.00021061,0.00030246,0.0008503,-4.75E-05,0.0001332,-0.0001821,7.28E-09,3.36E-09,5.81E-09,2.23E-09,2.52E-09,3.07E-09,3.56E-09,1.66E-09,4.66E-09,4.21E-09,4.75E-09,4.66E-09,3.42E-09,4.79E-09,8.16E-09,0.00033641,1
0.00021582,-0.00061887,0.00023627,-0.0010298,-0.000593,0.00040096,-0.00024791,0.00088766,0.00027054,0.0010772,5.48E-05,0.00023931,-0.00030645,0.0008304,5.19E-06,1.54E-09,8.68E-09,2.82E-09,2.07E-09,4.22E-09,1.63E-10,5.37E-11,1.27E-09,1.46E-09,8.79E-09,2.81E-10,6.67E-09,1.31E-09,7.98E-09,3.26E-09,-0.00039489,0
-0.00020662,0.0011896,0.00032543,0.000236,0.00022363,-0.00052271,0.00037183,-0.00042991,0.00048277,0.00045153,0.00035983,-9.33E-05,-0.00059618,0.00028612,0.00012693,1.07E-09,2.37E-10,7.16E-10,4.05E-09,3.36E-09,5.22E-09,8.78E-09,7.24E-09,9.89E-09,7.32E-09,5.07E-09,6.89E-09,8.99E-09,9.02E-09,9.04E-09,5.97E-05,1
0.00010836,-0.00084495,8.39E-05,-0.00017882,-0.0017554,-0.00025,0.00028076,-0.00026616,0.00023963,-0.00097628,-0.00046618,-0.0018565,-0.0003632,0.0011072,-0.00061394,7.73E-09,2.64E-09,2.76E-10,8.94E-09,5.77E-09,3.21E-10,8.66E-09,7.03E-09,2.73E-10,2.36E-09,9.45E-09,2.34E-10,2.09E-09,9.70E-09,7.51E-09,-0.0011037,1
-0.00071037,0.00023089,0.00029948,0.00020649,-7.90E-05,0.00026985,5.31E-05,0.00075156,-0.00029065,0.00026863,0.00030618,0.00058316,-0.00027158,-5.22E-06,-4.26E-05,5.40E-09,9.13E-09,4.37E-09,4.95E-09,5.52E-09,6.17E-09,8.16E-09,7.62E-09,8.88E-09,1.18E-09,2.69E-09,1.10E-09,1.34E-09,9.27E-09,4.99E-09,7.61E-05,1
-0.0014356,-0.00033289,-5.37E-05,-0.00012001,0.00014385,-0.00034312,0.00098157,-0.00040721,0.00041405,0.00029632,0.00013382,0.00048185,9.87E-06,-0.00031508,-4.47E-05,9.58E-09,4.67E-09,3.15E-09,5.10E-09,6.15E-09,2.53E-09,9.43E-09,2.43E-09,8.79E-09,3.47E-09,4.12E-09,4.13E-09,5.60E-09,4.43E-09,9.63E-09,8.95E-05,0
-0.00066824,-0.00041954,0.00020465,0.00053952,-0.0001696,-0.00015793,-7.29E-05,-0.00021897,0.00022636,-0.00034303,0.00058762,5.05E-05,-0.00051791,0.001384,0.00063079,5.32E-09,6.06E-09,6.84E-09,1.21E-09,4.40E-09,9.25E-09,7.93E-09,2.53E-09,3.10E-09,3.19E-09,6.13E-09,6.02E-09,1.80E-09,1.49E-09,7.83E-09,-3.51E-06,0
-0.00018943,0.00047839,0.0021712,-0.00035582,0.00072431,0.00087071,1.67E-05,0.00018858,-0.00015775,0.00013708,-0.0010839,-0.00064495,0.00067845,-0.00019343,0.00019403,1.21E-09,5.37E-09,2.62E-09,4.54E-09,5.77E-09,7.59E-09,3.19E-09,1.18E-09,9.27E-09,7.32E-10,4.30E-09,7.05E-09,4.51E-09,2.75E-10,9.87E-09,-0.00022136,0
-0.00083509,-0.00096409,0.00034204,0.00069093,0.00019653,0.00073742,0.00065743,-0.00082397,0.00029817,-0.00010267,-0.00034128,0.00039994,-0.0017408,-0.00034477,-8.66E-05,1.92E-09,5.12E-09,5.35E-09,9.34E-10,2.61E-09,7.37E-09,7.94E-09,1.14E-09,4.88E-09,9.80E-09,9.66E-09,2.72E-09,4.64E-09,8.53E-09,1.95E-09,-0.0019034,1
0.00092924,-0.00028952,0.0014006,-0.00036921,0.000247,0.00072265,-0.00044452,3.58E-05,-0.00043328,-0.00026554,-0.00030266,0.0012274,0.00060681,-0.00052809,-0.00022233,8.53E-09,4.87E-09,7.41E-09,9.97E-09,2.85E-09,4.94E-09,8.08E-09,4.81E-09,5.16E-09,2.91E-09,9.94E-09,1.36E-09,6.77E-09,6.19E-09,5.26E-09,0.00022019,1
0.0010206,-0.00035716,-0.00042746,3.54E-05,0.00064561,0.0012838,-0.0012004,0.00018434,-0.00052232,0.00030389,-0.00079471,-0.0006917,-0.00058109,-0.00067639,0.00047521,9.70E-09,9.61E-09,3.39E-09,6.99E-09,7.61E-09,6.33E-09,5.99E-09,2.77E-09,8.71E-09,3.18E-09,5.09E-09,9.75E-09,9.65E-09,8.90E-09,4.75E-09,-0.0011726,1
0.0013571,-0.00080517,0.00039763,0.00013288,0.00019519,6.45E-05,-0.00054907,-0.00034518,-5.06E-05,0.00096697,-0.00090517,0.00019227,-0.00010605,-0.00085931,0.0012181,8.77E-09,6.59E-09,6.21E-09,9.21E-09,8.57E-09,7.58E-09,6.14E-09,3.66E-09,8.95E-09,3.28E-09,5.50E-09,5.03E-09,9.01E-09,4.39E-09,3.42E-09,-0.0010125,1
-0.00026352,-0.00026103,-0.00020862,0.00040774,0.0011113,-0.00014301,-0.00069004,-4.50E-05,0.00022429,0.00012953,0.00055673,0.0010225,-0.00018453,0.00062974,0.00026662,2.67E-09,8.92E-09,1.24E-09,3.30E-09,1.78E-09,2.66E-09,4.82E-09,1.59E-09,3.68E-09,7.88E-09,3.15E-09,8.55E-09,1.65E-09,3.32E-09,9.56E-09,0.00044763,0
-0.00020212,-0.00066818,0.00069229,0.00028586,0.00023037,6.19E-05,0.00033795,0.00038103,-0.00055234,-0.00065899,-0.0013224,-0.001008,0.00033183,-0.00027094,0.00064162,2.63E-10,9.27E-09,8.61E-09,9.98E-09,3.04E-09,3.49E-09,2.83E-09,8.03E-09,8.16E-09,5.41E-09,3.73E-09,5.91E-09,9.29E-09,5.90E-09,1.59E-09,-0.00099055,0
